phi,back_left,phi,back_right,phi,front_left,phi,front_right,
0.0535714,63.9345,0.0535714,132.822,0.0535714,0,0.0535714,0
0.0542857,71.0385,0.0542857,140.188,0.0542857,0,0.0542857,0
0.055,78.3633,0.055,147.726,0.055,0,0.055,0
0.0557143,85.9038,0.0557143,155.456,0.0557143,0,0.0557143,0
0.0564286,93.6588,0.0564286,163.384,0.0564286,0,0.0564286,0
0.0571429,101.626,0.0571429,171.52,0.0571429,0,0.0571429,0
0.0578571,109.783,0.0578571,179.835,0.0578571,0,0.0578571,0
0.0585714,118.075,0.0585714,188.269,0.0585714,0,0.0585714,0
0.0592857,126.525,0.0592857,196.996,0.0592857,0,0.0592857,0
0.06,136.213,0.06,206.776,0.06,0,0.06,0
0.0607143,150.204,0.0607143,219.827,0.0607143,0,0.0607143,0
0.0614286,163.269,0.0614286,232.272,0.0614286,0,0.0614286,0
0.0621429,175.93,0.0621429,244.004,0.0621429,0,0.0621429,0
0.0628571,188.254,0.0628571,255.269,0.0628571,0,0.0628571,0
0.0635714,200.311,0.0635714,266.15,0.0635714,0,0.0635714,0
0.0642857,212.134,0.0642857,276.71,0.0642857,0,0.0642857,0
0.065,223.727,0.065,286.99,0.065,0,0.065,0
0.0657143,235.086,0.0657143,297.006,0.0657143,0,0.0657143,0
0.0664286,246.203,0.0664286,306.767,0.0664286,0,0.0664286,0
0.0671429,257.065,0.0671429,316.274,0.0671429,0,0.0671429,0
0.0678571,267.653,0.0678571,325.518,0.0678571,0,0.0678571,0
0.0685714,278.024,0.0685714,334.331,0.0685714,0,0.0685714,0
0.0692857,288.128,0.0692857,342.721,0.0692857,0,0.0692857,0
0.07,297.899,0.07,350.697,0.07,0,0.07,0
0.0707143,307.346,0.0707143,358.262,0.0707143,0,0.0707143,0
0.0714286,316.462,0.0714286,365.424,0.0714286,0,0.0714286,0
0.0721429,325.241,0.0721429,372.19,0.0721429,0,0.0721429,0
0.0728571,333.74,0.0728571,372.722,0.0728571,0,0.0728571,0
0.0735714,342.01,0.0735714,371.5,0.0735714,0,0.0735714,0
0.0742857,350.012,0.0742857,370.434,0.0742857,0,0.0742857,0
0.075,357.714,0.075,369.471,0.075,0,0.075,0
0.0757143,365.098,0.0757143,368.578,0.0757143,0,0.0757143,0
0.0764286,372.155,0.0764286,367.738,0.0764286,0,0.0764286,0
0.0771429,373.3,0.0771429,367.076,0.0771429,0,0.0771429,0
0.0778571,372.323,0.0778571,366.568,0.0778571,0,0.0778571,0
0.0785714,371.501,0.0785714,366.137,0.0785714,0,0.0785714,0
0.0792857,370.781,0.0792857,365.738,0.0792857,0,0.0792857,0
0.08,370.134,0.08,365.348,0.08,0,0.08,0
0.0807143,369.538,0.0807143,364.954,0.0807143,0,0.0807143,0
0.0814286,368.982,0.0814286,364.55,0.0814286,0,0.0814286,0
0.0821429,368.456,0.0821429,364.135,0.0821429,0,0.0821429,0
0.0828571,367.956,0.0828571,363.708,0.0828571,0,0.0828571,0
0.0835714,367.476,0.0835714,363.271,0.0835714,0,0.0835714,0
0.0842857,367.015,0.0842857,362.824,0.0842857,0,0.0842857,0
0.085,366.568,0.085,362.369,0.085,0,0.085,0
0.0857143,366.135,0.0857143,361.907,0.0857143,0,0.0857143,0
0.0864286,365.715,0.0864286,361.44,0.0864286,0,0.0864286,0
0.0871429,365.304,0.0871429,360.968,0.0871429,0,0.0871429,0
0.0878571,364.905,0.0878571,360.496,0.0878571,0,0.0878571,0
0.0885714,364.513,0.0885714,360.019,0.0885714,0,0.0885714,0
0.0892857,364.134,0.0892857,359.545,0.0892857,0,0.0892857,0
0.09,363.761,0.09,359.069,0.09,0,0.09,0
0.0907143,387.707,0.0907143,370.389,0.0907143,275.029,0.0907143,0
0.0914286,411.271,0.0914286,377.799,0.0914286,223.758,0.0914286,0
0.0921429,417.087,0.0921429,376.745,0.0921429,200.907,0.0921429,0
0.0928571,418.838,0.0928571,373.827,0.0928571,189.624,0.0928571,0
